Estacion,Material,Registros Validados,Registros Preliminares,Registros No Validados,Fecha
Las_Encinas_Temuco,co,,1.7948326666666665,,2005-04-26
Las_Encinas_Temuco,co,,0.6398749166666668,,2005-04-27
Las_Encinas_Temuco,co,,0.70004125,,2005-04-28
Las_Encinas_Temuco,co,,1.346541,,2005-04-29
Las_Encinas_Temuco,co,,0.5029998324999999,,2005-04-30
Las_Encinas_Temuco,co,,1.445833333333333,,2005-05-01
Las_Encinas_Temuco,co,,0.8249997416666668,,2005-05-02
Las_Encinas_Temuco,co,,1.0374995833333334,,2005-05-03
Las_Encinas_Temuco,co,,2.004166666666667,,2005-05-04
Las_Encinas_Temuco,co,,1.9227271727272728,0.0,2005-05-05
Las_Encinas_Temuco,co,,3.5124995833333337,,2005-05-06
Las_Encinas_Temuco,co,,0.9541664166666665,,2005-05-07
Las_Encinas_Temuco,co,,0.12083321666666667,,2005-05-08
Las_Encinas_Temuco,co,,0.8416659166666666,,2005-05-09
Las_Encinas_Temuco,co,,1.2708332499999997,,2005-05-10
Las_Encinas_Temuco,co,,0.5541663250000001,,2005-05-11
Las_Encinas_Temuco,co,,1.0999998083333333,,2005-05-12
Las_Encinas_Temuco,co,,1.0416663166666662,,2005-05-13
Las_Encinas_Temuco,co,,1.4499996499999996,,2005-05-14
Las_Encinas_Temuco,co,,0.7916662499999997,,2005-05-15
Las_Encinas_Temuco,co,,0.71249975,,2005-05-16
Las_Encinas_Temuco,co,,1.0541663333333333,,2005-05-17
Las_Encinas_Temuco,co,,1.1624995833333334,,2005-05-18
Las_Encinas_Temuco,co,,1.1708329166666667,,2005-05-19
Las_Encinas_Temuco,co,,1.3416660833333334,,2005-05-20
Las_Encinas_Temuco,co,,1.2833331583333332,,2005-05-21
Las_Encinas_Temuco,co,,0.3347824260869565,,2005-05-22
Las_Encinas_Temuco,co,,,,2005-05-23
Las_Encinas_Temuco,co,,1.6666664444444443,,2005-05-24
Las_Encinas_Temuco,co,,1.345833,,2005-05-25
Las_Encinas_Temuco,co,,0.9666664999999997,,2005-05-26
Las_Encinas_Temuco,co,,0.7166659999999999,,2005-05-27
Las_Encinas_Temuco,co,,0.2461538307692308,,2005-05-28
Las_Encinas_Temuco,co,,,,2005-05-29
Las_Encinas_Temuco,co,,1.8384615384615386,,2005-05-30
Las_Encinas_Temuco,co,,0.7749575666666666,,2005-05-31
Las_Encinas_Temuco,co,,0.32916655833333336,,2005-06-01
Las_Encinas_Temuco,co,,1.4458332499999997,,2005-06-02
Las_Encinas_Temuco,co,,1.3458333333333332,,2005-06-03
Las_Encinas_Temuco,co,,0.8333328333333334,,2005-06-04
Las_Encinas_Temuco,co,,1.0041662416666666,,2005-06-05
Las_Encinas_Temuco,co,,0.8374996416666667,,2005-06-06
Las_Encinas_Temuco,co,,1.6874997500000004,,2005-06-07
Las_Encinas_Temuco,co,,1.0166663333333334,,2005-06-08
Las_Encinas_Temuco,co,,0.5523805714285714,0.0,2005-06-09
Las_Encinas_Temuco,co,,0.48333297499999994,,2005-06-10
Las_Encinas_Temuco,co,,0.5333326666666666,,2005-06-11
Las_Encinas_Temuco,co,,1.3666661666666666,,2005-06-12
Las_Encinas_Temuco,co,,1.6833330833333333,,2005-06-13
Las_Encinas_Temuco,co,,3.0291652500000006,,2005-06-14
Las_Encinas_Temuco,co,,2.2083328250000003,,2005-06-15
Las_Encinas_Temuco,co,,1.8666666583333331,,2005-06-16
Las_Encinas_Temuco,co,,1.3499996666666665,,2005-06-17
Las_Encinas_Temuco,co,,1.8541666666666667,,2005-06-18
Las_Encinas_Temuco,co,,1.4708319916666668,,2005-06-19
Las_Encinas_Temuco,co,,2.0749999999999997,,2005-06-20
Las_Encinas_Temuco,co,,1.1624999583333333,,2005-06-21
Las_Encinas_Temuco,co,,2.8041661666666666,,2005-06-22
Las_Encinas_Temuco,co,,0.9043478173913044,0.0,2005-06-23
Las_Encinas_Temuco,co,,1.2458331666666667,,2005-06-24
Las_Encinas_Temuco,co,,0.8833329999999998,,2005-06-25
Las_Encinas_Temuco,co,,0.5833328833333334,,2005-06-26
Las_Encinas_Temuco,co,,0.9583326666666667,,2005-06-27
Las_Encinas_Temuco,co,,0.9791664166666668,,2005-06-28
Las_Encinas_Temuco,co,,1.8249989166666667,,2005-06-29
